feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
fast__hip_int_rotation_052__mean,0.02079574344603671,-0.005610408219705207,0.0015569659427150276,-0.009659400438067045,0.003375943756730448,-0.01099222396493513,0.012952419892029698,0.00943626766650536,-0.002483805658293162,-0.008675384270468055
fast__hip_int_rotation_052__std,0.002300070921292812,-0.003961267962237371,0.004812063094308116,0.01499867106915962,0.011779051273375602,-0.0019300141685179612,-0.0002543341419144006,-0.005423661387514832,0.015387282155238716,0.009554893479456506
fast__hip_int_rotation_052__min,0.016481069538650445,-0.003938673797995722,1.0874681179596871e-05,-0.015290609493668578,-0.0024074110936044136,-0.009143090658943809,0.008632936142389476,0.009709290194010473,-0.010580329762860767,-0.009809231864536713
fast__hip_int_rotation_052__max,0.02082671299736881,-0.006020725611595691,0.0026887529856750155,-0.003494847666141236,0.007769516669402233,-0.01138158391100613,0.0125389283105151,0.006991411889243013,0.005034160336772855,-0.005179849041139276
fast__hip_int_rotation_053__mean,0.020906212578647863,-0.005730744845872796,0.001444161250605785,-0.009429238580464799,0.0032845774245304923,-0.010481259755410364,0.01310165510006932,0.009085580987963086,-0.0021261425479299316,-0.009017706030378938
fast__hip_int_rotation_053__std,0.002217545529540015,-0.0041621075473477044,0.004904501261151008,0.014904801841713515,0.011065940091985482,-0.002342827002683969,-0.00022522974304557894,-0.00513338573979227,0.015672085600696137,0.00842332660548145
fast__hip_int_rotation_053__min,0.016718398640186056,-0.003989348715833134,-0.00015370385713324948,-0.015072289498278902,-0.0020808504575957876,-0.008669091348371636,0.008988351017271424,0.009613689858952154,-0.010178330054039732,-0.00972510920278017
fast__hip_int_rotation_053__max,0.02095796408918339,-0.006222799785729115,0.002557554381974688,-0.003462180510544151,0.00756662435533653,-0.011271195709466577,0.012254142919792052,0.006494572857435075,0.0051252320752396335,-0.005963929622607824
fast__hip_int_rotation_054__mean,0.02099853763675578,-0.006022207439858145,0.0013483567448842192,-0.009165506586464778,0.003166793206218232,-0.00980008917274665,0.013214472794444593,0.008492121661959498,-0.0016834427169858423,-0.009286804425723024
fast__hip_int_rotation_054__std,0.002266660069152373,-0.0042113777623784595,0.004930527315279898,0.014927415718310763,0.010259750082994151,-0.002707027296170015,8.195892066402141e-05,-0.004882844671648159,0.015694465876009533,0.007324761695334496
fast__hip_int_rotation_054__min,0.016993438586959016,-0.004101299152793722,-0.00024881236395232206,-0.01488597653455923,-0.0015262013646490864,-0.008111097719992992,0.009217386760424929,0.009298640183267542,-0.00983844846206049,-0.009348785909759266
fast__hip_int_rotation_054__max,0.021046673713740926,-0.006589027639272711,0.0025368008531564293,-0.0034171036504838837,0.007266037475533379,-0.011024507577414742,0.012255681679609293,0.005509501947502517,0.005033405303650236,-0.006623288248682664
fast__hip_int_rotation_055__mean,0.021050427217504015,-0.006427908264586475,0.0012284130047003072,-0.008903075702343714,0.0030009377059049868,-0.008981583830312004,0.013316041570412994,0.007662242347141561,-0.0012131581544912165,-0.00941066287019647
fast__hip_int_rotation_055__std,0.0024212468003735723,-0.004109622025182377,0.004881318136661568,0.015042609122769007,0.0093069442614009,-0.00284619228955634,0.0007463258021397726,-0.004761541685424457,0.015564264372513612,0.006446316266546248
fast__hip_int_rotation_055__min,0.017290186008854375,-0.004351412498153458,-0.00032265686854444903,-0.014816778747538895,-0.0009190755613569775,-0.0076140032237146825,0.009196060186275534,0.008545783439980309,-0.009444026467442787,-0.008999677743845708
fast__hip_int_rotation_055__max,0.021123858787385992,-0.007003102664708052,0.002481867862219594,-0.0031970570090759007,0.006872652458168915,-0.010496729820025748,0.012412184168839992,0.004096182242870166,0.004944622013020464,-0.007097936137391353
fast__hip_int_rotation_056__mean,0.021039090531627,-0.006859504619727515,0.0010643254020720285,-0.008661675869908013,0.0027763508535738357,-0.008100533795359218,0.013461190225054789,0.006663897235890773,-0.0007566589857928346,-0.009342655911154215
fast__hip_int_rotation_056__std,0.002639421285170006,-0.003893106854909331,0.004777300732636022,0.01525269707084922,0.008081529861474878,-0.002703629503656589,0.001637433033952239,-0.004825696592380887,0.015381833742860066,0.005904296536900227
fast__hip_int_rotation_056__min,0.017448612407331136,-0.004692084772416104,-0.00046909051732349136,-0.014808796178616567,-0.00040690002399087214,-0.006734767092932212,0.008978801616417538,0.007870096621455156,-0.009101076009644047,-0.008979777344205244
fast__hip_int_rotation_056__max,0.02116792520827362,-0.007332225440498807,0.002243652717530975,-0.00286010604661113,0.006365057759155156,-0.009922625868396772,0.012570604543070518,0.0028299724319393814,0.0050461124302545474,-0.007419926558517885
fast__hip_int_rotation_057__mean,0.02096045255610609,-0.007233380290477359,0.0008437082970337002,-0.008447329754487636,0.0025181077857688574,-0.0072511832273084225,0.013725331955499102,0.005583132979522159,-0.00034567030204603864,-0.009043073839878821
fast__hip_int_rotation_057__std,0.0028348481915064223,-0.003635056454294984,0.00462523769654664,0.01552094198310323,0.006549098338483704,-0.002384134452968783,0.002495042435356923,-0.005086759705776873,0.015193989012950727,0.005675919525414881
fast__hip_int_rotation_057__min,0.01746309384218405,-0.004933509675480067,-0.0007317732910504456,-0.01480014812003693,7.113756405744614e-05,-0.005883445419665236,0.00907584418130909,0.007146494520691877,-0.008788695750286108,-0.008796325412653547
fast__hip_int_rotation_057__max,0.021048075059522303,-0.007623113454249201,0.001816070166180899,-0.002722577005483265,0.005327195730107138,-0.00927730505738201,0.012840155181250318,0.001487308773301045,0.005141760837555524,-0.007391445646713979
fast__hip_int_rotation_058__mean,0.020832040998375483,-0.007488394927136361,0.0005883814199693005,-0.008239052450672996,0.0022474684351910606,-0.006525233738743104,0.01417522250998365,0.004516106384531467,-1.6984046930799113e-06,-0.008507776976975504
fast__hip_int_rotation_058__std,0.002975883634482219,-0.003453986431297931,0.004429752968972581,0.01572028629298903,0.004850868939594948,-0.002013216460755796,0.0030527021608333185,-0.00552061215540628,0.015025845662887217,0.005639793693661992
fast__hip_int_rotation_058__min,0.017339081209709117,-0.005234780086520002,-0.0008714032117431687,-0.014569107266499702,0.0005623358108428875,-0.005098886126286163,0.00967692679484588,0.0066803688691323216,-0.008189895404065782,-0.008667339868058932
fast__hip_int_rotation_058__max,0.020863947541350944,-0.007818391872187375,0.0015647184009457817,-0.0024532579648383073,0.004284584585966339,-0.00849806019405013,0.013299904211224742,0.00020746860603703302,0.005290646132487425,-0.006836689057662025
fast__hip_int_rotation_059__mean,0.020679621485941664,-0.007598543259390866,0.0003202563011781925,-0.008005603786884865,0.001986630195310829,-0.005990544201022852,0.014808105934919229,0.0035338948780799205,0.00027663557617255526,-0.007755474773166789
fast__hip_int_rotation_059__std,0.0030966496309577374,-0.003467665269184238,0.004201284034641544,0.015694302041512457,0.0032377160137871514,-0.0016716723976555983,0.00316160758410477,-0.006032665882144661,0.014925799783652839,0.005637542631915659
fast__hip_int_rotation_059__min,0.01742287365307632,-0.005388813780069643,-0.0009308802738047149,-0.014023315282611828,0.0006650345833330708,-0.004637664530660421,0.01059805744033914,0.005981275796484251,-0.00753387339365885,-0.008385709318968312
fast__hip_int_rotation_059__max,0.02066328851678584,-0.007911380963412143,0.001583643115933436,-0.0021931837653700902,0.0031879352157477207,-0.007744314431921471,0.013973548035874415,-0.000910490714358444,0.0053747887514647074,-0.006058036623597715
fast__hip_int_rotation_060__mean,0.020531045503905106,-0.007586509846316529,9.499044293698818e-05,-0.0077167403573181895,0.0017457014112180307,-0.005656334620959154,0.0155561526995146,0.00267996516738746,0.0004945927889254878,-0.006833273331706852
fast__hip_int_rotation_060__std,0.003258239648555274,-0.0037348308013639897,0.003936274031103414,0.015366099189302646,0.0019005356514545885,-0.0013601113660485257,0.002848634407431896,-0.006516123638682111,0.014947394166992612,0.005520783889327305
fast__hip_int_rotation_060__min,0.017473423421280537,-0.00536460453990288,-0.0009773413961656956,-0.013544107450011686,0.0006746438416862521,-0.0045156451091079245,0.011974587833577428,0.005348675580157786,-0.007125021481834538,-0.007344306650655847
fast__hip_int_rotation_060__max,0.02052341583909966,-0.007940722929690997,0.0014846259894900629,-0.00211475935043689,0.00258215750866323,-0.007231170509900858,0.014603725565386734,-0.00172327207987671,0.005533726916800459,-0.004986718749976277
fast__hip_int_rotation_061__mean,0.02041093151890647,-0.007508831294861144,-3.578561340076302e-05,-0.007359561695660654,0.0015429576879958243,-0.005493235032195229,0.016291229687001838,0.0019264516134459395,0.0006578055918883746,-0.00581828825752049
fast__hip_int_rotation_061__std,0.003492664146220581,-0.0042026186424033544,0.003632939982742241,0.01482581979688588,0.0008778124892807157,-0.0010987464871535788,0.002366045062281583,-0.006909533267222351,0.015066567803270188,0.005225032975674845
fast__hip_int_rotation_061__min,0.017331817208822327,-0.005274007324169719,-0.001033755550068963,-0.012930986706338755,0.0006289221262012547,-0.004484197517788956,0.01318976842292936,0.0045934751854945985,-0.00672420237552935,-0.005924505533766284
fast__hip_int_rotation_061__max,0.02018546851645786,-0.007873575949999071,0.0011949838385446458,-0.0021717363966921766,0.002059160780307423,-0.006788106890966492,0.015388910222362264,-0.0024413653592744314,0.005829761881700412,-0.00382635692656487
fast__hip_int_rotation_062__mean,0.020328787189444045,-0.007435859302871968,-4.46403754017671e-05,-0.006931288201716872,0.0013738962227392868,-0.005432745267708295,0.01687511056673755,0.0012172110076640176,0.0007680723011861671,-0.004824939697066003
fast__hip_int_rotation_062__std,0.003805573912724443,-0.004704167156392989,0.0033194514618897653,0.014277167930116479,4.71854279557353e-05,-0.0008563918323515314,0.0019618482490649843,-0.007322401962996676,0.015164750197505862,0.0049155778132220435
fast__hip_int_rotation_062__min,0.016912672036789905,-0.005337442216805002,-0.0007376771136752383,-0.012494235447363174,0.00043550343881951036,-0.004723699633769123,0.014191982162295117,0.0037077983809584367,-0.006626434389806359,-0.004507025557373439
fast__hip_int_rotation_062__max,0.020050703398815956,-0.007920423622526571,0.001149425128191193,-0.0021650917663796885,0.0017411054148808163,-0.006341667919824286,0.015963632813534825,-0.0028815660576602207,0.005982967662898735,-0.0027358416821988566
fast__hip_int_rotation_063__mean,0.020293316250225582,-0.007435283859113474,5.995160913640992e-05,-0.006464758585182144,0.001257113037125837,-0.005404540252919523,0.017219105753698255,0.00048019331890686697,0.0008038833402714763,-0.0039527016389777625
fast__hip_int_rotation_063__std,0.004209729181641986,-0.005100659787850433,0.0030469488385290173,0.013872968841298792,-0.0007451417026556614,-0.0005264677698732093,0.0017849009479080473,-0.007887275367852314,0.015144090902234944,0.0047870082652551405
fast__hip_int_rotation_063__min,0.0165445599090777,-0.005433632371494934,-0.00046609036355497086,-0.012040414827253428,0.0003317704833636454,-0.005001178595266415,0.015021004894603517,0.002842287311604837,-0.006282557434398327,-0.003520134351200732
fast__hip_int_rotation_063__max,0.020111172910994127,-0.00807890704939881,0.001334966330670479,-0.0019705293653994936,0.001626594934124556,-0.005819139263207186,0.01628325740826079,-0.0034634113511897322,0.00598522616021805,-0.0017086542541836936
fast__hip_int_rotation_064__mean,0.02031544070468375,-0.0075350891291625964,0.0002378494860752098,-0.006000461686219793,0.001206521318609381,-0.005352431591709324,0.017297435682645714,-0.00033215366879990425,0.0007442068895692255,-0.0032614023415152666
fast__hip_int_rotation_064__std,0.004684559890092086,-0.005355101291207303,0.002822694887527232,0.013632294720365446,-0.001629976594747012,-0.00012593484647706093,0.0018194308032819502,-0.00861885069498169,0.014955859276359245,0.0047873159338972905
fast__hip_int_rotation_064__min,0.01634096448312623,-0.005492986451578853,-0.0004137285510033363,-0.011633563044872066,0.0005027224148999233,-0.0053116476580964914,0.015304539966508771,0.002092426523140731,-0.006132106803432023,-0.0030530900974828842
fast__hip_int_rotation_064__max,0.02031536499031284,-0.008363368539029274,0.001377815246637193,-0.0015585995538717275,0.001473721981073435,-0.005327023987472043,0.016449920830998645,-0.004309514430354538,0.006103153519755746,-0.0007676880238591478
fast__hip_int_rotation_065__mean,0.020405442972591215,-0.007714712615157306,0.0004563204068462568,-0.005586335524224525,0.0012430829950847665,-0.005211328901259029,0.017131462602174154,-0.001231949942829498,0.0005813603028720849,-0.002744894651716638
fast__hip_int_rotation_065__std,0.0051807627944836605,-0.005498731091776968,0.002660968145046981,0.013405840241363971,-0.0026475473331869157,0.0002827707685241094,0.0018971074647267682,-0.009435061651224297,0.014583677863281056,0.0047554534778314434
fast__hip_int_rotation_065__min,0.01651373089126975,-0.005770044124650378,-0.00030156582364790005,-0.011301684266291268,0.0009891347227797876,-0.005282840307715017,0.015130115163307145,0.0010955458924846542,-0.006073658417830238,-0.0029378606420142656
fast__hip_int_rotation_065__max,0.020541886676394634,-0.008755144784173365,0.0013152399745913828,-0.0012187619753157865,0.0011824317117342597,-0.0050700521184748335,0.01644101437981901,-0.005113159313629637,0.006046100151620563,-0.00037734608988765074
fast__hip_int_rotation_066__mean,0.02056644599423256,-0.007931923215167138,0.0006996128849370468,-0.005268109958117805,0.0013988468477027132,-0.004923528664554351,0.016764767963838818,-0.002216209088134001,0.00033490035386028727,-0.0023521620476637923
fast__hip_int_rotation_066__std,0.005665291145680037,-0.005578502078963904,0.0025648345060101264,0.013060385913684542,-0.0036163917503082774,0.0006475030331569255,0.0019066281264939395,-0.010180150034660393,0.014051727217511613,0.004623309346172775
fast__hip_int_rotation_066__min,0.01702365250963696,-0.0061206954507453054,-0.00021551168334335086,-0.010926484104495779,0.001241223877232561,-0.0050599445033903115,0.014694017764208903,0.0003187826822721504,-0.005778430905121326,-0.002762617276383187
fast__hip_int_rotation_066__max,0.02075822059595694,-0.009132962263687731,0.0012649064300130606,-0.000944943873472418,0.0007567068182639306,-0.004700533719532319,0.016100255417683566,-0.006215825928178484,0.005720772899070712,-0.00041228650715360453
fast__hip_int_rotation_067__mean,0.020791415011488356,-0.008133793069726062,0.0009485460003872021,-0.005079971110641044,0.0016860237040133884,-0.004462457672187717,0.01625497729198627,-0.0032568479887312087,2.9725428346452777e-05,-0.0020350787106932448
fast__hip_int_rotation_067__std,0.006178873167282764,-0.005605852923422107,0.0025565101731505396,0.012588255226759347,-0.0043068087490520015,0.0009206827414484836,0.001840776260220111,-0.01070694446370274,0.013420848512314103,0.0044461276640712375
fast__hip_int_rotation_067__min,0.017502019923518443,-0.006415479528496084,0.00014379306035871358,-0.01043849950163111,0.0012316070401597748,-0.004956513559147619,0.01427802066625459,-2.021395130277542e-05,-0.0057210628423619925,-0.0024624470801737747
fast__hip_int_rotation_067__max,0.021028662650082727,-0.009214694209175214,0.0016266596787390527,-0.000818912175719201,0.0007270597048443004,-0.003981183249159594,0.015533705747777508,-0.0075169472117794746,0.005417242025314515,-0.00029121350981426396
fast__hip_int_rotation_068__mean,0.0210667446892334,-0.008274133619745383,0.0011949248651639745,-0.005042211716420681,0.0021071915056753193,-0.003829043479980443,0.015641882313043965,-0.004303200765892018,-0.000318759827573369,-0.0017590776405491853
fast__hip_int_rotation_068__std,0.006788155577658478,-0.005515116695826038,0.0026452531344116096,0.012157212829763944,-0.0043985634276614526,0.0009968993238941909,0.0016951500584112733,-0.010909225289489842,0.012795796868595232,0.004342529511734906
fast__hip_int_rotation_068__min,0.017949913181972914,-0.006509296468407917,0.0006379299634950311,-0.00967498198036787,0.0014760378423630909,-0.0043889493205636265,0.013951057462527661,-0.00034496048751750434,-0.005736206675455087,-0.002304915837348617
fast__hip_int_rotation_068__max,0.021389065422596623,-0.009073920205888108,0.0020610739351537275,-0.0009414294966667589,0.001223828206914064,-0.0032016423660837265,0.014669802440960882,-0.008598716225846341,0.005140201555154955,0.00011409587594462067
fast__hip_int_rotation_069__mean,0.02137248060849425,-0.008326801541204795,0.0014298170237397694,-0.005141089998717317,0.002650916761579881,-0.0030520566574135668,0.014949161258815463,-0.005297666683652223,-0.0007080015848598637,-0.0015035119260704748
fast__hip_int_rotation_069__std,0.00755118707011907,-0.005218981730264775,0.0028417479124073232,0.011974665391609868,-0.003829403984886323,0.0008719386277418952,0.0014885638531087842,-0.010789467059456912,0.012203864949821014,0.004371664720881386
fast__hip_int_rotation_069__min,0.018339579391358815,-0.006508763095271245,0.0011981220662778433,-0.009184579574285407,0.0020435756010215318,-0.003608141765012678,0.013495715384252966,-0.001268671919554864,-0.005603914325460396,-0.002710298122886853
fast__hip_int_rotation_069__max,0.021779269115000305,-0.008792072591879287,0.002518109795259868,-0.0011356429361467542,0.0022118815456512553,-0.00247943488760154,0.01355849069860929,-0.009494380851718982,0.004531967132373939,0.0004592084187373724
fast__hip_int_rotation_070__mean,0.021688546996989386,-0.008280379554743325,0.0016177613983181594,-0.005327696648092621,0.003287322428448957,-0.002195868834178301,0.014203605287678514,-0.006200809775877821,-0.0011278646250207954,-0.0012630941577347588
fast__hip_int_rotation_070__std,0.008439849578567587,-0.004692097648161188,0.0030826133955304895,0.01211307255149689,-0.002821959663966393,0.0006324991739476223,0.0012295550753460914,-0.01049178900897104,0.011694751848335369,0.0044567698399643405
fast__hip_int_rotation_070__min,0.018540765795710134,-0.0065226118666061655,0.001651291090970353,-0.00904959418308451,0.002140174195648515,-0.0027195839966468395,0.013388530219319256,-0.002130455290437654,-0.005207024948779856,-0.003283766419351636
fast__hip_int_rotation_070__max,0.022135626914494663,-0.008434033031366492,0.0029307899663484236,-0.001279746560843012,0.0032804342899766734,-0.0018203783991491602,0.01244082370106582,-0.010001856778606363,0.003954342864791034,0.0009841171455800366
fast__hip_int_rotation_071__mean,0.022006424177704296,-0.008138032214644732,0.0017293347905622167,-0.00554647491093723,0.003971043919461101,-0.0013129328934933734,0.013434311580618922,-0.006979353785719261,-0.001571027246271833,-0.0010421365725440646
fast__hip_int_rotation_071__std,0.009363243409927668,-0.00398000318851399,0.0033083367641646108,0.012576498976765948,-0.0016681688949325242,0.00034913002687936306,0.0008884413683117728,-0.010126156577363056,0.01129334695501585,0.00444716030962127
fast__hip_int_rotation_071__min,0.01862440904544637,-0.006891585188863089,0.0019547323934767254,-0.009836852229712097,0.002190635657153176,-0.001412742606576797,0.013126278089170253,-0.0030123488313777242,-0.005456139807266443,-0.0036227741479570633
fast__hip_int_rotation_071__max,0.0223844178240195,-0.007982820359659725,0.003172613707191311,-0.0011454449662450527,0.004442381223736779,-0.0010085711206217803,0.011652209144784115,-0.010265822661354623,0.0037064767386933415,0.0016051767781545196
fast__hip_int_rotation_072__mean,0.022323225457476125,-0.007913148691686247,0.0017414821397648886,-0.005747934550315082,0.004663334762374641,-0.00045531250546020557,0.012655959646842503,-0.007631162407671665,-0.0020442896296537865,-0.0008390985965140516
fast__hip_int_rotation_072__std,0.010228273306173057,-0.003158009042017506,0.003489797482316293,0.013369508902772699,-0.000613806314335562,4.1615768744801086e-05,0.0005039087816444591,-0.009730996511626719,0.011013420397458864,0.004294012010754415
fast__hip_int_rotation_072__min,0.018751275818178176,-0.007237324381383452,0.0020462572493268522,-0.010693367738907686,0.0022801483830170405,-3.519849725572361e-05,0.01291506392846721,-0.0036071938941787105,-0.005892577266915093,-0.0039051670973188775
fast__hip_int_rotation_072__max,0.022549067213326893,-0.007457044172334178,0.003216629625346681,-0.000814477631770708,0.005249699348448864,-0.0005281239766668765,0.010922326280457802,-0.01044578851309683,0.0034301894131642746,0.0018520280876421957
fast__hip_int_rotation_073__mean,0.022634376097107903,-0.0076153331462168825,0.0016478244007608286,-0.005910009364969487,0.005334757647845815,0.00034746169830675777,0.011887149586961727,-0.008179028230612274,-0.0025452023540416015,-0.0006444540174116218
fast__hip_int_rotation_073__std,0.011006849604017365,-0.002286005964419753,0.0036321164013903575,0.014407133214218605,0.000220030609853184,-0.00029481012649473266,0.00015458586398076377,-0.009344896870805697,0.010883489716736828,0.004100873057813424
fast__hip_int_rotation_073__min,0.018939274393497463,-0.007400674281686678,0.002064269077109692,-0.011538513731059559,0.0024986733488927926,0.00125664405881996,0.012573330641193948,-0.004138393202704108,-0.006243667955713038,-0.003974820283254826
fast__hip_int_rotation_073__max,0.02272045165695208,-0.0069940776963448165,0.0031556034816441923,-0.00044584614715069724,0.005972635089257345,-7.522536964938636e-05,0.010222233716320086,-0.010450406992350336,0.0030814753497094565,0.002031340625626339
fast__hip_int_rotation_074__mean,0.022926894519639765,-0.007248629206588629,0.0014619278459214943,-0.006053730388636058,0.005970780222924575,0.0010906013874590757,0.011144422587996002,-0.0086475327288451,-0.003063666154728646,-0.0004464185230560695
fast__hip_int_rotation_074__std,0.011691265578860478,-0.0013899567868450185,0.003773461025156346,0.015532608516345019,0.0008419597239511652,-0.000633123298855665,-0.0001442872896933169,-0.008962283763350261,0.010915205567609682,0.003975450278214755
fast__hip_int_rotation_074__min,0.019132020029402372,-0.007496998738159202,0.0017755794701220338,-0.012127241499734707,0.00290518416279091,0.0023168498725702684,0.012034342695485091,-0.004774317009225535,-0.006713215936533336,-0.004088687203848413
fast__hip_int_rotation_074__max,0.02295043734304212,-0.006450052355213097,0.003149262426032478,-0.00026115031079934826,0.006580623399840922,0.00047801864065909194,0.009582087805768896,-0.010520511630323167,0.00284758525840643,0.001960959226726916
fast__hip_int_rotation_075__mean,0.02317894728757965,-0.006832266945030218,0.0011879768010742023,-0.006191568781252361,0.006556987204302576,0.0017617665419954898,0.01042904746450104,-0.009054834617686521,-0.0036185697532111127,-0.00024750233822114367
fast__hip_int_rotation_075__std,0.012231335670710214,-0.0004958602969877731,0.003910294850816828,0.01655723914184619,0.0012326552596243206,-0.0009059155634079987,-0.0003644012627074186,-0.008570969192618292,0.011138162676496614,0.00394141619791252
fast__hip_int_rotation_075__min,0.01933956754004226,-0.007518374777641209,0.0014140062686301485,-0.012605124265986062,0.0033496245833229622,0.0032430070825475265,0.011529050925695266,-0.005405477877105805,-0.007227477362482927,-0.004258904514817681
fast__hip_int_rotation_075__max,0.02317907060492152,-0.00577599684758993,0.003126059346666729,-0.0003487598022026686,0.007013577384757567,0.0008777203260008835,0.008828524024180094,-0.010669740735890469,0.002454317148674385,0.001863968845903381
fast__hip_int_rotation_076__mean,0.02336529706470391,-0.006393851872241401,0.0008143368139378627,-0.00629913389148677,0.007080007586051776,0.0023388810624253385,0.009747917145181133,-0.00940622593450943,-0.004237491856187777,-6.98789211483251e-05
fast__hip_int_rotation_076__std,0.012544523137061742,0.00038340804231792993,0.003996471355732907,0.01732502438445967,0.0013404086555400332,-0.0011017083404663832,-0.0004949997660550291,-0.008185407376968079,0.011597184586820483,0.0038985870755723594
fast__hip_int_rotation_076__min,0.019566277369559886,-0.007494036570557424,0.0008862936368393383,-0.013018281788952764,0.003958075322156817,0.0038784845271314975,0.011160551294003016,-0.006009678281400006,-0.007688255277054235,-0.004590204758208671
fast__hip_int_rotation_076__max,0.02329746756954177,-0.0053030620219419,0.003028573488227161,-0.0006153507954804728,0.007254561435881431,0.0010326778320373339,0.008172542866555301,-0.010888858020652863,0.0022497711798429524,0.001734317732954562
fast__hip_int_rotation_077__mean,0.023465468672595084,-0.0059492621769233365,0.00033879810907181166,-0.006331327517208575,0.007538608451776201,0.002794812246511358,0.009125341729345631,-0.009701160247271126,-0.004943634215615913,7.264297980591015e-05
fast__hip_int_rotation_077__std,0.012602030824088865,0.001213095207322666,0.003981348623806287,0.01771551611117085,0.0010882237133607118,-0.001254778976307215,-0.0005136128290906854,-0.007807049551614572,0.012260019446583802,0.0038920410078715044
fast__hip_int_rotation_077__min,0.019724391290559962,-0.007400284715178321,0.0002787536472676388,-0.013341411926961491,0.0045768436372017355,0.0041431465038659805,0.01052012774785358,-0.006273291205982989,-0.008276428671745314,-0.0050430381607868575
fast__hip_int_rotation_077__max,0.023287812356406905,-0.004988519753615501,0.002807738425433732,-0.0007502929425571551,0.00723919928410497,0.0012505054597212386,0.007790906140138305,-0.011236325645281,0.0022572256031569166,0.0018050041286852606
fast__hip_int_rotation_078__mean,0.023467677023904534,-0.005503595478768136,-0.0002371209187357053,-0.0062462916079060815,0.007949245926991462,0.0030958237084831885,0.008586125521550742,-0.009950029067754952,-0.005748161281160739,0.00017515702774875886
fast__hip_int_rotation_078__std,0.01239398127828313,0.0019049843232367097,0.0038725808609698952,0.017584852615946153,0.0004526799932935147,-0.0013394400981552583,-0.00041820507900476865,-0.007455654558288451,0.013038696306302501,0.004015473547557496
fast__hip_int_rotation_078__min,0.01972669450184773,-0.007253703957593614,-0.0003068117901683823,-0.013435332498744236,0.005244532253884158,0.004166404548738709,0.009775978985037924,-0.006375106761445183,-0.009016907968112676,-0.005513432148630755
fast__hip_int_rotation_078__max,0.02321362696645835,-0.004609754861701825,0.0024240638485679674,-0.0006548126366975714,0.007207075373154169,0.0015312676745667224,0.007626868771450095,-0.011644916725869635,0.0020798533807488855,0.0016585551661422292
fast__hip_int_rotation_079__mean,0.023370055611289978,-0.005065564143227981,-0.0008856891217323594,-0.006033158793692837,0.008331934636476466,0.003220329601755492,0.008153116626381482,-0.010145053289640141,-0.006613874088405171,0.00022116969854052006
fast__hip_int_rotation_079__std,0.011961109998650335,0.0024071784009575604,0.0037723070031238323,0.016814936551210514,-0.0005036926253330759,-0.0013210519991207728,-0.000165341426738522,-0.007118184442304243,0.01381396168900819,0.004254364492727763
fast__hip_int_rotation_079__min,0.01945803861596329,-0.006981765021825888,-0.0009553083143279511,-0.013372560584815963,0.0058707301358364794,0.004005622178285189,0.00892763103322617,-0.0066242552262609725,-0.009971657082975472,-0.00589384313460541
fast__hip_int_rotation_079__max,0.023127341872956033,-0.004047058201184824,0.0019147670886983674,-0.00040138039536343845,0.007405883562444854,0.0016880929241753894,0.007517614803580244,-0.011961216231755662,0.0018794044466539188,0.0017238684762733252
fast__hip_int_rotation_080__mean,0.02317340831335289,-0.004661186228600383,-0.0015755402882167984,-0.005704538131675823,0.008715201663554788,0.003152721549042958,0.007845169005260152,-0.010292591306845338,-0.007469879199986357,0.00020764416790124718
fast__hip_int_rotation_080__std,0.011358597695797062,0.002744753344900762,0.003723478853703698,0.015458659429819967,-0.0016290406718864373,-0.0012248625934148812,0.00024659220369599335,-0.006787736163435133,0.014497238346336738,0.004575621663873236
fast__hip_int_rotation_080__min,0.01902826051744844,-0.006663655783899564,-0.0016760127937242035,-0.013120193511343104,0.006554418619335381,0.003671746850763862,0.008139961750560976,-0.006874908855388713,-0.01083533849429541,-0.006155724606178193
fast__hip_int_rotation_080__max,0.022949797990651718,-0.003556424145867923,0.001288761857286126,-0.000195254106861715,0.007742595682681254,0.0016045291340887828,0.007360448808919967,-0.012325208166849257,0.0017064401816391072,0.0018168869018143554
fast__hip_int_rotation_081__mean,0.022890113858118073,-0.004321077044917289,-0.002269480485428869,-0.005269942212487508,0.009120049046125994,0.002882424367182298,0.00769502679806704,-0.010397417906920161,-0.008240680399290093,0.00015189203266091433
fast__hip_int_rotation_081__std,0.010628016528907706,0.0029558103991515687,0.003741534765798954,0.01377158535696365,-0.002806794736665236,-0.00109344700959228,0.000768299100517098,-0.0064250008239664265,0.015020491453750163,0.004966450016328696
fast__hip_int_rotation_081__min,0.018555981238082483,-0.0063395099073842425,-0.0023864015606706395,-0.01260054229034912,0.00735786154737741,0.0032526577619688005,0.007569971392418511,-0.0071354900034491416,-0.011449647274910926,-0.006440364494257273
fast__hip_int_rotation_081__max,0.02252992649376331,-0.003207651362423902,0.0006761027644825095,0.00015376281379137925,0.008092619721827114,0.0015269040376242574,0.007532734786170414,-0.01281630417446571,0.0016609456716267827,0.0019521234669178276
fast__hip_int_rotation_082__mean,0.022540686260741682,-0.004070409699648498,-0.002919414934710112,-0.004733994838760707,0.009572220505928385,0.0024262002463060475,0.007715274164644927,-0.010462262557024782,-0.008876984048478854,8.889178817663812e-05
fast__hip_int_rotation_082__std,0.009807035443435669,0.003107374582768057,0.0038135944654633996,0.0120856879417073,-0.003916176403764946,-0.0009337960938444202,0.0013981321138125799,-0.006061963632198775,0.015373085849452467,0.005411461416275776
