feature_raw,feature_description,speed,side,statistic,source_column,feature_category,cycle_point,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
normal__jointAngle_48__min,Right ankle adduction,normal,Right,min,jointAngle_48,joint angle,,-0.013747463924634797,0.08892096219005795,-0.050432459848844834,-0.09086916991923413,-0.04166536603588508,-0.03748781394745311,0.059554066217048035,0.07250843857165497,0.15664039287274217,0.024568934018461656
normal__jointAngle_48__max,Right ankle adduction,normal,Right,max,jointAngle_48,joint angle,,-0.029060935375897552,0.04292322368088653,0.06547783508683348,-0.05938739184423195,0.028548171174641743,-0.051790132736466085,-0.03981864404154512,0.15265303681532877,0.00260299552800681,-0.10403127166215785
normal__jointAngle_49__mean,Right ankle internal rotation,normal,Right,mean,jointAngle_49,joint angle,,0.04355934063382966,-0.08239095373096365,0.03329879626361728,-0.06310935422617779,-0.06463658347882155,0.11596175757108883,0.09943074639285157,0.03319105872084622,-0.049480892365963126,0.06497624476823256
normal__jointAngle_49__std,Right ankle internal rotation,normal,Right,std,jointAngle_49,joint angle,,0.015821514722785753,-0.05769511285609796,0.14264511456635773,0.0033889320257958185,-0.02422991291598338,-0.02979416568987244,0.0751360307161491,-0.04220628197616936,-0.05591879799521046,0.023251246931192193
normal__jointAngle_49__min,Right ankle internal rotation,normal,Right,min,jointAngle_49,joint angle,,0.028461548363729983,-0.056380862897387314,-0.005633911243807315,-0.0525685668433945,-0.011807837674786334,0.14027818070784664,0.08927862409407868,0.04897319884925291,-0.017197060928186958,0.041920245908857894
normal__jointAngle_49__max,Right ankle internal rotation,normal,Right,max,jointAngle_49,joint angle,,0.042196411801614896,-0.0830096565817181,0.10407998174606602,-0.05098070702817496,-0.04147103791095801,0.05868685596132906,0.07625092381126129,0.01189300481298992,-0.08810516450550734,0.04683750303908319
normal__jointAngle_50__mean,Right ankle dorsiflexion,normal,Right,mean,jointAngle_50,joint angle,,0.008091808657699616,0.05715138915043165,-0.05550531720042241,0.15159851651812525,0.02369031192443291,0.11028617513905477,-0.03476437299451079,-0.04642768204178303,0.07065058388470084,0.014392303427094686
normal__jointAngle_50__std,Right ankle dorsiflexion,normal,Right,std,jointAngle_50,joint angle,,-0.00010301972883092443,-0.07051666878587867,0.11960524856211242,-0.07969552934020306,-0.009005570802879583,-0.02225788459393822,0.02054192249491264,0.029526638415577695,-0.06644386406191413,-0.047009887706492365
normal__jointAngle_50__min,Right ankle dorsiflexion,normal,Right,min,jointAngle_50,joint angle,,0.004062475161415326,0.05138552634884895,-0.12397460809848047,0.08987792051192178,0.02802836254514576,0.0584440283152955,0.010640634795319966,-0.042651324661074075,0.08417053323341142,0.055598640848974736
normal__jointAngle_50__max,Right ankle dorsiflexion,normal,Right,max,jointAngle_50,joint angle,,0.03311720014503698,-0.0020571675602716884,0.05887663604420843,0.0714598787824469,0.029291733874568415,0.12445730924958698,-0.001651354733602845,-0.04438751776103045,0.08320937966290909,0.01032811681162451
normal__jointAngle_54__mean,Left hip adduction,normal,Left,mean,jointAngle_54,joint angle,,0.023687601293810864,0.034006071150116085,-0.06264769514215034,0.06414283463596944,-0.0991473193321717,-0.1307071839696663,0.09946401018430974,-0.0080757260583964,-0.09681329707967838,0.009493926868291222
normal__jointAngle_54__std,Left hip adduction,normal,Left,std,jointAngle_54,joint angle,,0.030820737729465714,-0.09396783353550607,0.1200845204773827,0.01186265267654358,-0.02283771074699558,0.006497915885714227,0.0015094806065655288,0.008335770134255776,0.15035533550651722,-0.057441562338015534
normal__jointAngle_54__min,Left hip adduction,normal,Left,min,jointAngle_54,joint angle,,-0.004595336818763371,0.0813652566718645,-0.11397798782911345,0.046264002954379255,-0.058904365741255786,-0.12348392126459465,0.05159478711508929,0.03301695083876163,-0.119461178210308,0.039105467670216
normal__jointAngle_54__max,Left hip adduction,normal,Left,max,jointAngle_54,joint angle,,0.06321761770311926,-0.056919931744231295,0.03222946808199675,0.04223911792023653,-0.08725327329858755,-0.06635205594751087,0.08035381405731577,-0.014050880195417361,0.02930032713599539,-0.03985400696052054
normal__jointAngle_55__mean,Left hip internal rotation,normal,Left,mean,jointAngle_55,joint angle,,0.0011694786329650945,0.15420928105634835,0.08413994046111713,-0.03072440986588763,0.08956858520032501,0.03436210112750138,-0.006564659882678271,-0.0425544734363976,-0.07954337241031689,0.05465680631220397
normal__jointAngle_55__std,Left hip internal rotation,normal,Left,std,jointAngle_55,joint angle,,-0.008154283667384557,-0.03926972522699368,0.032064127151125776,-0.0703566228855107,-0.052055766171141715,0.013284685629548001,0.022549149372742723,-0.08321998339778935,-0.04012327570418221,-0.02945966466751791
normal__jointAngle_55__min,Left hip internal rotation,normal,Left,min,jointAngle_55,joint angle,,-0.002511973694766018,0.1389935002519294,0.057358022205165976,0.014479784384149236,0.07354248926111233,-0.0016407972966294994,-0.012838138834650705,-0.021020468658598336,-0.03678061317621269,0.011507913062663029
normal__jointAngle_55__max,Left hip internal rotation,normal,Left,max,jointAngle_55,joint angle,,0.005463178696976941,0.0975587334561563,0.0966507827979763,-0.017889199894788006,0.059412584976455705,0.0016879590695596846,0.0544021392555975,-0.10278694667947656,-0.08515879268907607,0.06572095043533505
normal__jointAngle_56__mean,Left hip flexion,normal,Left,mean,jointAngle_56,joint angle,,0.031735791660637246,0.14234377835891626,0.0751587067424585,-0.002063049506006949,-0.12750104406555496,-0.0013044690847975782,0.05143501245154727,-0.007042326666072271,-0.02391145746606977,-0.08676890882637106
normal__jointAngle_56__std,Left hip flexion,normal,Left,std,jointAngle_56,joint angle,,0.02558455915656946,-0.04554618709756855,0.05664746094362317,-0.00620975647298138,0.06226456757862737,0.13067778556605275,-0.006500793733749024,-0.14358272327263785,0.008180370374552404,-0.06912139108712081
normal__jointAngle_56__min,Left hip flexion,normal,Left,min,jointAngle_56,joint angle,,0.02387923922082658,0.13402513782644468,0.05169099029479352,0.008980134992318931,-0.13209216634010112,-0.06243028338081827,0.02966174359806266,0.04409056650469674,0.012146104773474749,-0.05246445667494975
normal__jointAngle_56__max,Left hip flexion,normal,Left,max,jointAngle_56,joint angle,,0.038977885409917735,0.08376525417810311,0.0911846820367205,-0.02275743275967447,-0.10077306832568902,0.09854773313795259,0.013217191906156375,-0.06398736663796645,0.011393314066495856,-0.1060515855236668
normal__jointAngle_57__mean,Left knee adduction,normal,Left,mean,jointAngle_57,joint angle,,-0.03219370995683246,-0.031109209674298928,-0.07733722792688437,-0.05712249069518003,0.013352657904513936,0.13890776315285203,0.05159709983408614,-0.08170875478192713,-0.12857486943649035,-0.06270779264489505
normal__jointAngle_57__std,Left knee adduction,normal,Left,std,jointAngle_57,joint angle,,0.004218976282835567,-0.12876288699439858,-0.02910829235500816,0.007532830947590723,-0.0651320622695014,0.06650821247135158,0.08962880166186056,-0.05432298224730562,-0.06630348083265097,-0.09388587894228863
normal__jointAngle_57__min,Left knee adduction,normal,Left,min,jointAngle_57,joint angle,,-0.05094460914866662,0.015754953550025597,-0.11163053956915364,-0.08979546182952217,0.025141361120144205,0.041067005064423276,-0.03658415379945664,-0.023066137489950744,-0.01816860727128206,-0.03477372165463363
normal__jointAngle_57__max,Left knee adduction,normal,Left,max,jointAngle_57,joint angle,,0.0023771628072359907,-0.1294742621960373,-0.04475478566438501,-0.021938625438442678,-0.047585248090132405,0.07018158142600987,0.0888465311608777,-0.05880843186832094,-0.08260364243940112,-0.08636852018342893
normal__jointAngle_58__mean,Left knee internal rotation,normal,Left,mean,jointAngle_58,joint angle,,-0.018724338022925842,0.0913084133478146,0.03838898691301134,-0.05794387718241557,0.1295853343307519,0.06674530136375664,-0.02618295952523202,0.030599297260340275,-0.011121231424446336,0.0868054866882309
normal__jointAngle_58__std,Left knee internal rotation,normal,Left,std,jointAngle_58,joint angle,,0.03170566508130116,-0.05080796039616968,0.10799542996811538,0.022999020345083505,-0.03619995643001308,-0.10715879424366352,0.02067644404396823,0.003086395298910902,0.005825757575172965,0.13491031597807354
normal__jointAngle_58__min,Left knee internal rotation,normal,Left,min,jointAngle_58,joint angle,,-0.03373420624307046,0.08693180205016139,-0.06973484222034816,-0.024677612243538396,0.06225603280410168,0.07454911902934581,-0.024509650898109726,0.03145175055611565,0.04756795506214532,-0.10366554630766689
normal__jointAngle_58__max,Left knee internal rotation,normal,Left,max,jointAngle_58,joint angle,,0.01566926851030747,-0.04554693428397997,0.13198468473538505,0.02039276597281964,-0.01400515826524484,-0.07329890744396926,-0.009459551201662277,-0.06246550836794104,-0.0211937382281223,0.08183142377062201
normal__jointAngle_59__mean,Left knee flexion,normal,Left,mean,jointAngle_59,joint angle,,0.029806510931725785,0.06976666325163632,0.015422672939943404,0.013769072821052386,0.036858997308427434,0.0795358545716508,0.1889406521807731,0.03350857388973433,-0.047515122756069415,0.00012190245021341558
normal__jointAngle_59__std,Left knee flexion,normal,Left,std,jointAngle_59,joint angle,,0.03983233984627368,-0.097534529271061,0.04814905314891028,0.03627553037570738,0.09114536636675453,0.06909469563660728,-0.0007675523496678971,0.051661688078342,0.05542281672596335,0.05856134642206085
normal__jointAngle_59__min,Left knee flexion,normal,Left,min,jointAngle_59,joint angle,,-0.019418654126949948,0.08492714433091986,-0.07448854556034731,-0.0017419170625568767,-0.003749694872313644,0.0310815660690709,0.12539910042936767,-0.0022510324482162207,-0.0728756996816496,0.024447983763051497
normal__jointAngle_59__max,Left knee flexion,normal,Left,max,jointAngle_59,joint angle,,0.052046322780770586,-0.0322739688280718,0.054973279314276015,0.04330483283246493,0.09570260159889044,0.09475228869033292,0.08899952514703123,0.058641528362064196,0.009157544508433962,0.040369549866577426
normal__jointAngle_60__mean,Left ankle adduction,normal,Left,mean,jointAngle_60,joint angle,,-0.015197639025644742,-0.060149446600851864,0.05358271869835269,-0.0543577080750824,0.12486149687400722,0.0393798484349864,0.03604500645816925,0.0824115143341344,0.10252529529158824,-0.054630930251326246
normal__jointAngle_60__std,Left ankle adduction,normal,Left,std,jointAngle_60,joint angle,,-0.012708035278107549,0.01173187970408044,0.0727412198338039,0.03904253820276958,0.05937211987181786,-0.012212506848968782,-0.09632719570184382,0.04852282012535225,-0.14611000621390524,-0.10023576337930235
normal__jointAngle_60__min,Left ankle adduction,normal,Left,min,jointAngle_60,joint angle,,-0.009315613040079041,-0.005118690907095595,-0.033744511588026486,-0.060418718062983684,0.04866052210746839,0.03553615794160079,0.10200208454543933,-0.0008740479841921822,0.1511987356267969,0.001953335667532953
normal__jointAngle_60__max,Left ankle adduction,normal,Left,max,jointAngle_60,joint angle,,-0.009255584634635763,-0.057851607958991136,0.11144887143424824,0.006734920547903943,0.14408876575857738,-0.004905504762846403,0.011076266801470098,0.053279134589962376,0.061108112940899406,-0.04970192403155964
normal__jointAngle_61__mean,Left ankle internal rotation,normal,Left,mean,jointAngle_61,joint angle,,0.029290966389028655,0.003767458189003977,0.016313240680852468,-0.07074507693930462,-0.09439488673305685,0.050857213507053474,0.0593568044417564,0.0032414441418755937,0.019008804170362038,0.15166554510285765
normal__jointAngle_61__std,Left ankle internal rotation,normal,Left,std,jointAngle_61,joint angle,,0.017688688776401503,0.03397019282866798,0.13473721237231567,-0.0384458954659859,-0.0834660699723689,-0.03410416644857387,-0.07655296213944977,-0.02615036204512663,-0.030823170301518595,0.06460938800264768
normal__jointAngle_61__min,Left ankle internal rotation,normal,Left,min,jointAngle_61,joint angle,,0.01661697640909115,0.03457035262344072,-0.04462046303031027,-0.06054335884482557,-0.08320049587454105,0.02565386114446598,0.09462041551217053,0.06652757251582687,0.04210626252390843,0.08547791511610349
normal__jointAngle_61__max,Left ankle internal rotation,normal,Left,max,jointAngle_61,joint angle,,0.031672185462973214,0.0108843564237684,0.10657737114053337,-0.06123538061326318,-0.10446317823845686,-0.018966476348534874,-0.007372544344298004,-0.001259775684099487,-0.037769585857133206,0.12780066651590763
normal__jointAngle_62__mean,Left ankle dorsiflexion,normal,Left,mean,jointAngle_62,joint angle,,0.0018265308436562517,0.1085432485463315,-0.07357078431495177,0.10867498983514236,-0.014002533778211784,0.05029968080260334,0.03538612387209749,0.017738449013479235,-0.051030605961316235,-0.02362950105457756
normal__jointAngle_62__std,Left ankle dorsiflexion,normal,Left,std,jointAngle_62,joint angle,,-0.003019779123133238,-0.052557339727174725,0.12721361621236865,-0.08749594233469705,-0.023421095181998808,0.01090423647505945,-0.010898506755767553,0.040537892404209595,-0.022073656453070606,-0.0029943488607191127
normal__jointAngle_62__min,Left ankle dorsiflexion,normal,Left,min,jointAngle_62,joint angle,,-0.0020161880606440617,0.04705244033170079,-0.11503494369045458,0.09622647676521708,0.0603227647418345,-0.003938814717100708,0.05730966932908717,-0.006090211720353971,0.010899636961902052,0.017349841041517586
normal__jointAngle_62__max,Left ankle dorsiflexion,normal,Left,max,jointAngle_62,joint angle,,0.020202221132469438,0.051480961674082046,0.021120108346878993,0.053616639389084085,-0.03773603206351179,0.08490471263906785,0.04994722287740076,0.08289845966142806,-0.06323646834942623,-0.004766216455665908
fast__footContacts_0__mean,Foot contact signal 0,fast,,mean,footContacts_0,foot contact,,0.01069336462882904,-0.014186287558525204,0.01961869040446447,0.05558175947177937,-0.0639835912372906,0.11776713313273486,-0.14761909066578977,-0.01885601471883688,0.05739619569127008,0.11859030179037935
fast__footContacts_0__std,Foot contact signal 0,fast,,std,footContacts_0,foot contact,,0.014396628011375603,-0.007826827148123602,0.02230319548077067,0.029619013071136402,-0.07046947790972456,0.09321451810551258,-0.14326569960344157,-0.03551307111165917,0.04607857244773325,0.12112939403697424
fast__footContacts_1__mean,Foot contact signal 1,fast,,mean,footContacts_1,foot contact,,-0.007419132016661003,-0.02632118282176475,-0.016357708290959342,-0.1515147420455419,-0.024766742224355758,-0.05368680971925374,0.004757994446389065,-0.14642822518772478,0.05821952045152087,0.026643536903042442
fast__footContacts_1__std,Foot contact signal 1,fast,,std,footContacts_1,foot contact,,-0.0015999747757157088,0.0010633289852750474,-0.012663963106289372,-0.12467093451463443,0.012034399515687058,-0.07485766382857313,0.015278128772005945,-0.1821784785360144,0.014063020452925207,-0.017529881451195477
fast__footContacts_2__mean,Foot contact signal 2,fast,,mean,footContacts_2,foot contact,,0.00986724242243912,-7.210348521435833e-05,0.026303674540318695,0.014056541778182045,-0.09842717844893065,0.16185287801074708,-0.12159324665998719,-0.0005051144115965801,0.06721431343256436,0.058536316887744175
fast__footContacts_2__std,Foot contact signal 2,fast,,std,footContacts_2,foot contact,,0.01762468032645191,-0.019070490808881874,0.035205646287497276,-0.002403968655689964,-0.09786039535098381,0.14427305112766267,-0.10809087588513973,-0.0010120205417321086,0.09561445367949564,0.05551743820326253
fast__footContacts_3__mean,Foot contact signal 3,fast,,mean,footContacts_3,foot contact,,0.0023906424784614646,-0.021600509784797516,-0.015384236555577586,-0.12553607341343556,0.0217983414025933,-0.07524176367622479,0.03476951543440665,-0.11271058708319484,0.09461464483905056,0.030292976692270192
fast__footContacts_3__std,Foot contact signal 3,fast,,std,footContacts_3,foot contact,,-0.00018802015465385974,-0.013035379476821384,-0.006568830382555676,-0.12079664914821739,0.04391283204382741,-0.08118605834108919,0.03982809143488863,-0.13646684487304914,0.0639849626012149,-0.01629349326959346
fast__jointAngle_42__mean,Right hip adduction,fast,Right,mean,jointAngle_42,joint angle,,0.03520424148881715,-0.09097126305080833,-0.0326305170055957,0.10038168401711497,-0.08517345339779243,0.010208679802093435,0.06243557054190685,-0.088148554637924,0.02608774871409862,-0.009382504688304903
fast__jointAngle_42__std,Right hip adduction,fast,Right,std,jointAngle_42,joint angle,,0.006505617956802174,-0.08310358968321037,0.11947274876483922,0.06489265804053762,0.008189921800155387,-0.02603319275579768,0.018010732094217743,0.006362398436585738,0.06707806912673735,-0.08824703857864183
fast__jointAngle_42__min,Right hip adduction,fast,Right,min,jointAngle_42,joint angle,,0.0325667104110389,-0.029715790302121178,-0.1003252868661505,0.0915095555988843,-0.06922974926713757,-0.007312295826066647,0.06012280393566095,-0.07447571997534776,-0.0030010896355229144,0.030390106154363127
fast__jointAngle_42__max,Right hip adduction,fast,Right,max,jointAngle_42,joint angle,,0.015276214365237172,-0.10254190326560603,0.057426112984025494,0.06402702026349238,-0.0469093822061788,0.022279493318425797,-0.012531996442590832,-0.048383286422984555,0.03034686060837395,-0.05297440622140345
fast__jointAngle_43__mean,Right hip internal rotation,fast,Right,mean,jointAngle_43,joint angle,,-0.012498770905911132,0.10098979425695195,0.10180513476698103,-0.010571410236309583,0.09372660156363806,0.022921753826713465,0.013301393903427779,-0.12484114339409441,-0.028662539407442313,0.05535502906241783
fast__jointAngle_43__std,Right hip internal rotation,fast,Right,std,jointAngle_43,joint angle,,-0.01709610017297208,-0.07500129737931968,0.00014789966521012413,-0.014043270331221668,0.007140511639208696,0.03065293626431625,-0.03751058726545979,-0.044405482616474985,-0.11338266620612901,-0.059089069116407246
fast__jointAngle_43__min,Right hip internal rotation,fast,Right,min,jointAngle_43,joint angle,,0.0014216765478556339,0.113676034265076,0.05483930974728021,-0.0001489838366244345,0.05969435390513042,0.005094072676817321,0.02255488815066177,-0.09240467422786139,0.023152305085012058,0.08653697917510812
fast__jointAngle_43__max,Right hip internal rotation,fast,Right,max,jointAngle_43,joint angle,,-0.02270422984606429,0.025708673294626803,0.08568883372572078,0.017549704448659734,0.06949823683433971,0.013632859790549161,0.016029876488964086,-0.14544715978098852,-0.08064897061836923,0.08384266750115915
fast__jointAngle_44__mean,Right hip flexion,fast,Right,mean,jointAngle_44,joint angle,,-0.0004742824145781923,0.10771245759133173,0.10088966924719993,0.022347349451575366,-0.13729176109859972,0.006607159357944074,0.03484056885305472,-0.02448349614791351,0.04224419340139445,-0.09974396281925173
fast__jointAngle_44__std,Right hip flexion,fast,Right,std,jointAngle_44,joint angle,,-0.0018657870636615147,0.07590668091804116,0.01129966177937867,-0.08855041263261101,-0.06343281330970006,0.12727148171592956,0.016097959296289596,-0.00460587505281502,0.0033151110057860617,-0.021501074188754712
fast__jointAngle_44__min,Right hip flexion,fast,Right,min,jointAngle_44,joint angle,,0.012975119936583316,0.07142105448390886,0.08717658807706233,0.0792462420799404,-0.11504436584518152,-0.04311992148623928,0.03525973597706996,-0.0017692432019420874,0.049467130127386474,-0.1100595671077262
fast__jointAngle_44__max,Right hip flexion,fast,Right,max,jointAngle_44,joint angle,,-0.011123705119616542,0.07059247070635916,0.06940833280536024,-0.05813630492229021,-0.0917021537206157,0.1430815782823953,-0.0015309551072573836,-0.03700958524289522,0.025654469281838566,-0.09263028698408733
fast__jointAngle_45__mean,Right knee adduction,fast,Right,mean,jointAngle_45,joint angle,,-0.024574786950478093,-0.07426997490485371,-0.06621888842944944,-0.08549476489725678,-0.07502891456899213,0.07782879356070706,0.003226647327568491,0.10429158016705876,-0.06292824458487596,0.043130199323150605
fast__jointAngle_45__std,Right knee adduction,fast,Right,std,jointAngle_45,joint angle,,-0.005740866254830289,-0.05328690704876522,0.004210391745169266,0.021261518959312102,0.0299429628615479,-0.09652513520149507,-0.0002959432281506128,0.12142784673945828,-0.0946659469932104,0.0011129183303272188
fast__jointAngle_45__min,Right knee adduction,fast,Right,min,jointAngle_45,joint angle,,-0.023184715358356416,0.008543667091164425,-0.09804845562012124,-0.1330474592830988,-0.05681599704707737,0.09752372877436404,-0.046226065380054374,0.027734947974565008,0.006866174248456578,-0.0415173346498166
fast__jointAngle_45__max,Right knee adduction,fast,Right,max,jointAngle_45,joint angle,,-0.019439879015877008,-0.09191752934101219,-0.022982546243691723,-0.06163565654813535,-0.030250359129309737,-0.018351611414782625,-0.08532125474723506,0.13799205243679197,-0.10406193309509139,0.011326513990440192
fast__jointAngle_46__mean,Right knee internal rotation,fast,Right,mean,jointAngle_46,joint angle,,0.0058561632959483224,-0.00025834330497083213,0.013994607347349511,-0.06889072626646722,0.0636970717292666,0.004587916927604059,0.13149721756088317,0.06124199230246091,-0.019853934184935237,0.04670382787601807
fast__jointAngle_46__std,Right knee internal rotation,fast,Right,std,jointAngle_46,joint angle,,0.008796749174728955,-0.06187829553618531,0.05730687531028498,0.08733658078116026,-0.01678677583879611,-0.08964681128585414,0.03449706032218845,0.07892179212922973,-0.02966551104034331,0.12137153992486283
fast__jointAngle_46__min,Right knee internal rotation,fast,Right,min,jointAngle_46,joint angle,,-0.006107105159919988,0.05513629692965675,-0.07210320615778244,-0.07630776434621137,0.045999046204504825,0.03140211178274326,0.04486155369296499,-0.002283639475795011,0.04203561326925706,-0.07737343497217315
fast__jointAngle_46__max,Right knee internal rotation,fast,Right,max,jointAngle_46,joint angle,,-0.0011796396854052828,-0.062329433064659955,0.04831951706362764,-0.009833947431749595,0.00857107083198282,-0.06615017288924327,0.01926921002489487,0.08603231043727351,-0.045051241694627896,0.13627770172109144
fast__jointAngle_47__mean,Right knee flexion,fast,Right,mean,jointAngle_47,joint angle,,0.02819546147755914,-0.03118736505291242,0.016437726619364882,0.12022222526262086,0.07620315717348339,0.023433471028725093,0.17366207132163503,-0.01130407499857248,0.04207639264116245,0.0038587057361484513
fast__jointAngle_47__std,Right knee flexion,fast,Right,std,jointAngle_47,joint angle,,0.053230308846681576,-0.047919047205355225,0.04680794734445226,0.012994778616664671,0.00812934157359383,0.02659172652728993,0.08999588511366363,0.08141148708476424,-0.0495924396561673,0.11353283161429055
fast__jointAngle_47__min,Right knee flexion,fast,Right,min,jointAngle_47,joint angle,,-0.004397348943099612,-0.0322142395607346,0.009950203573566197,0.10444198153523492,0.0841440023482688,0.04085634591748256,0.07528838549564626,-0.13402296006337794,0.014439479634545924,-0.03604052751950577
fast__jointAngle_47__max,Right knee flexion,fast,Right,max,jointAngle_47,joint angle,,0.04226634622512698,-0.05725273180521059,0.051288350136501064,0.06530090788220827,0.04561352372548823,0.08423014290495529,0.11395961185879144,0.029458680136372907,0.0009035827325426864,0.07074937340980117
fast__jointAngle_48__mean,Right ankle adduction,fast,Right,mean,jointAngle_48,joint angle,,-0.024478615818058987,0.07726139028953362,0.009137400854076282,-0.10324738667115864,0.00995157957549762,-0.01634247305337549,0.04248062594599544,0.1799769424991032,0.07014414260240909,-0.02734624518158263
fast__jointAngle_48__std,Right ankle adduction,fast,Right,std,jointAngle_48,joint angle,,-0.01020429248776426,-0.04870385810349021,0.09585308805286642,0.06260435565450184,0.07283020687336325,0.005418996832637026,-0.09977907289276795,0.02392578422044014,-0.14834542758242475,-0.0799767340386464
fast__jointAngle_48__min,Right ankle adduction,fast,Right,min,jointAngle_48,joint angle,,-0.0222611583344438,0.08079012753357907,-0.05346336814274088,-0.07458689169080404,-0.03604705555256932,-0.043767925469490446,0.08599534432080648,0.05084400621832087,0.13023552314789974,0.016660618193690833
fast__jointAngle_48__max,Right ankle adduction,fast,Right,max,jointAngle_48,joint angle,,-0.03541668177845831,0.028105999364652856,0.05735822835210016,-0.06285252659851741,0.025432664341141786,-0.002806290250272057,-0.026558928320038803,0.20246426070064433,-0.0032145671331447866,-0.08550617869778504
fast__jointAngle_49__mean,Right ankle internal rotation,fast,Right,mean,jointAngle_49,joint angle,,0.044895016373258434,-0.07546285361912801,0.01816041214613159,-0.053751900228077756,-0.07280817180417984,0.10223205571419114,0.11347008864383049,0.03340217701144915,-0.0481402687405683,0.07558841084019352
fast__jointAngle_49__std,Right ankle internal rotation,fast,Right,std,jointAngle_49,joint angle,,0.006913073025901481,-0.0866073897216447,0.14172573775073347,0.0336452455570725,-0.03398426883499521,-0.013645023595437341,0.05408761146359801,-0.03727192015202963,-0.0572662631616157,-0.003598328385636206
fast__jointAngle_49__min,Right ankle internal rotation,fast,Right,min,jointAngle_49,joint angle,,0.038490427429436785,-0.04831381663128028,-0.02997408762288916,-0.06084221623840973,-0.02943126238568811,0.11342134511762564,0.11199278406394765,0.043775585589497255,-0.022282916968682582,0.06266168457748919
fast__jointAngle_49__max,Right ankle internal rotation,fast,Right,max,jointAngle_49,joint angle,,0.03316510630088951,-0.0823820431367181,0.10132870415330028,-0.02664057506908618,-0.05513065818253623,0.06555020343882197,0.07221290900525795,0.02179742902803413,-0.08060038137160817,0.03352252034531904
fast__jointAngle_50__mean,Right ankle dorsiflexion,fast,Right,mean,jointAngle_50,joint angle,,0.015169232443185259,0.04635063154240828,-0.030604820283767244,0.13313176323640996,-0.021044894084917446,0.16392084949930197,-0.01575662462117517,0.009479038541813967,0.056772437916379176,0.010234082027131578
fast__jointAngle_50__std,Right ankle dorsiflexion,fast,Right,std,jointAngle_50,joint angle,,-0.004989103443795275,-0.06705494308854974,0.11910400713289226,-0.04023561456284845,-0.00013698261216787925,-0.03170862621354492,0.0037603177577513617,0.08499930658699872,-0.05576502067672157,-0.054106690958475714
fast__jointAngle_50__min,Right ankle dorsiflexion,fast,Right,min,jointAngle_50,joint angle,,0.015515269179394347,0.0637991460475634,-0.10906079866462871,0.08238025703405583,-0.0054728582925912305,0.05049929714590787,0.032037606085740536,-0.07596338611046198,0.06904845351606693,0.04783705388730165
fast__jointAngle_50__max,Right ankle dorsiflexion,fast,Right,max,jointAngle_50,joint angle,,0.009484769413723683,-0.006832916913206601,0.035985133785101084,0.08074727491300897,-0.0067051169232970696,0.1393574744296163,0.019075889440787443,0.04689805199245301,0.003085651492780613,0.0306551176576565
fast__jointAngle_54__mean,Left hip adduction,fast,Left,mean,jointAngle_54,joint angle,,0.02605490334847394,0.019250763253581764,-0.05329561439676414,0.08381532140676022,-0.10003450223849125,-0.1289342590013717,0.10839205864578214,-0.002924449085616077,-0.06899048012710868,0.011193445525856431
fast__jointAngle_54__std,Left hip adduction,fast,Left,std,jointAngle_54,joint angle,,0.018847709541499454,-0.0914639079156616,0.14070758266442923,0.009517478122998363,-0.016016101980293355,-0.019796495089797035,0.002608928735647994,0.016370009457502364,0.10160715543248093,-0.06457897700931824
fast__jointAngle_54__min,Left hip adduction,fast,Left,min,jointAngle_54,joint angle,,0.0014740336267791095,0.059475357211191515,-0.11872231799251928,0.06656769306134719,-0.052021545349542654,-0.13211324401666527,0.06484125301409793,0.04203515773341031,-0.052030357833988024,0.06052495112626066
fast__jointAngle_54__max,Left hip adduction,fast,Left,max,jointAngle_54,joint angle,,0.013910426951568773,-0.05198242650135512,0.06550842721672917,0.03407938195445951,-0.08747051393785668,-0.04975462409393733,0.014857265340069738,-0.01886348656830818,-0.022433696012158832,-0.06232016053433461
fast__jointAngle_55__mean,Left hip internal rotation,fast,Left,mean,jointAngle_55,joint angle,,-0.005574194545685038,0.14747860404765648,0.06931763456774753,-0.02919306911085767,0.07150102104235,0.04802250258958327,-0.017589984663192823,-0.04173062945546903,-0.09761617320942215,0.04014977107543409
fast__jointAngle_55__std,Left hip internal rotation,fast,Left,std,jointAngle_55,joint angle,,-0.02100241276931214,-0.0557633567254071,0.028856471864652435,-0.05285658869132231,-0.023784460203942835,0.03127776972442943,-0.006038065807561203,-0.0974110705081586,-0.07094350680339356,-0.04437128342978165
fast__jointAngle_55__min,Left hip internal rotation,fast,Left,min,jointAngle_55,joint angle,,0.006320164469114742,0.14704852255860185,0.025025483564151057,-0.010070228868407735,0.04074719470250043,0.011957467534451358,0.01203372113440212,-0.01276006914695516,-0.02993611225761349,0.0378032703075042
fast__jointAngle_55__max,Left hip internal rotation,fast,Left,max,jointAngle_55,joint angle,,-0.018013526635329655,0.09177743110727626,0.07108410823982785,-0.04175107769941421,0.048353390590336276,0.03492341890201504,-0.022362489887199986,-0.05162252408890436,-0.16140018076120888,0.040626765193944425
fast__jointAngle_56__mean,Left hip flexion,fast,Left,mean,jointAngle_56,joint angle,,0.009130014763520732,0.1414655710605967,0.09651370469797164,0.010760648025263192,-0.11667469752703996,0.0032115359671470675,0.053565093154354086,0.014978631482891925,-0.0071075491616895015,-0.08782979831015146
